rho,w,coverage_factor,time_condition,total_time,saccade_amplitude_mean_px,saccade_amplitude_std_px,saccade_amplitude_sem_px,n_episodes,n_saccades_total
0.27,0.74,1.1,90s,90,179.47967840111056,19.19178685557646,6.397262285192153,9,2442
0.27,0.74,1.2,30s,30,167.83905231597817,13.54956704476572,4.51652234825524,9,880
0.27,0.74,1.2,60s,60,170.25040948297288,12.163678802726368,4.05455960090879,9,1622
0.27,0.74,1.2,90s,90,179.953335410784,19.858914179582957,6.619638059860986,9,2383
0.27,0.74,1.3,30s,30,168.97309871609528,14.451356852944585,4.817118950981528,9,906
0.27,0.74,1.3,60s,60,167.92014621752824,13.13117707577286,4.37705902525762,9,1650
0.27,0.74,1.3,90s,90,179.26491510719836,19.33440905616597,6.4448030187219905,9,2346
0.27,0.74,1.4,30s,30,168.07017240733424,13.807610534805672,4.602536844935224,9,876
0.27,0.74,1.4,60s,60,167.87551210778096,13.510295065744629,4.503431688581543,9,1671
0.27,0.74,1.4,90s,90,175.11760105012826,13.998712844807555,4.666237614935851,9,2406
0.27,0.74,1.5,30s,30,167.7443331545631,15.131047259943605,5.043682419981201,9,908
0.27,0.74,1.5,60s,60,167.38124327360185,13.150315203564864,4.383438401188288,9,1673
0.27,0.74,1.5,90s,90,177.6538205868773,16.82725399105175,5.609084663683917,9,2319
0.27,0.74,1.6,30s,30,165.21402508570756,11.90982312144899,3.969941040482997,9,860
0.27,0.74,1.6,60s,60,167.22640998462072,11.718846899902939,3.9062822999676463,9,1621
0.27,0.74,1.6,90s,90,177.24224584189477,19.814751767126367,6.604917255708789,9,2273
0.27,0.74,1.7,30s,30,167.57575589367673,8.572861158371184,2.857620386123728,9,865
0.27,0.74,1.7,60s,60,166.89791152618673,13.589038343274648,4.529679447758216,9,1658
0.27,0.74,1.7,90s,90,178.6925283023199,19.14810490256798,6.382701634189327,9,2406
0.27,0.74,1.8,30s,30,165.23339607516746,12.21750990313932,4.0725033010464395,9,927
0.27,0.74,1.8,60s,60,166.26068512334007,11.422852508252713,3.8076175027509045,9,1660
0.27,0.74,1.8,90s,90,178.26140787050744,18.84503887535833,6.281679625119444,9,2453
0.27,0.74,1.9,30s,30,164.71030949222342,11.556133449101825,3.8520444830339415,9,898
0.27,0.74,1.9,60s,60,165.7845505770664,12.095783582884652,4.0319278609615505,9,1665
0.27,0.74,1.9,90s,90,176.82460004825566,17.827917836683866,5.942639278894622,9,2325
0.27,0.74,2.0,30s,30,163.67021562283367,10.797084988484544,3.599028329494848,9,875
0.27,0.74,2.0,60s,60,165.94522553569348,11.811338935134971,3.9371129783783236,9,1602
0.27,0.74,2.0,90s,90,174.63287571623002,16.87162895211413,5.623876317371376,9,2349
0.27,0.75,1.0,30s,30,171.85532452847733,16.716397771030273,5.572132590343425,9,926
0.27,0.75,1.0,60s,60,171.82130670067681,12.127626312967072,4.042542104322357,9,1715
0.27,0.75,1.0,90s,90,180.11116638493587,19.983556463152635,6.661185487717545,9,2380
0.27,0.75,1.1,30s,30,171.12665736278737,17.718173974657436,5.906057991552479,9,911
0.27,0.75,1.1,60s,60,172.1983083569204,16.602966200417328,5.5343220668057755,9,1709
0.27,0.75,1.1,90s,90,179.98628290111094,20.761573074749897,6.920524358249966,9,2349
0.27,0.75,1.2,30s,30,172.11252037349624,16.78781023664183,5.595936745547276,9,885
0.27,0.75,1.2,60s,60,169.84074901243008,13.301914003876442,4.433971334625481,9,1683
0.27,0.75,1.2,90s,90,177.12349527815093,17.30495598769965,5.76831866256655,9,2379
0.27,0.75,1.3,30s,30,170.33396284033998,13.197799758015808,4.399266586005269,9,917
0.27,0.75,1.3,60s,60,170.0942626684625,13.572720618641998,4.5242402062139995,9,1675
0.27,0.75,1.3,90s,90,181.2134778505449,20.863209762549193,6.954403254183064,9,2401
0.27,0.75,1.4,30s,30,170.6144864245495,12.934068291659012,4.3113560972196705,9,913
0.27,0.75,1.4,60s,60,169.68148668606273,13.499455460109514,4.499818486703171,9,1673
0.27,0.75,1.4,90s,90,179.61253169090233,17.236792396835188,5.74559746561173,9,2426
0.27,0.75,1.5,30s,30,168.13547027424667,13.28767407804689,4.429224692682297,9,911
0.27,0.75,1.5,60s,60,169.95151835014295,13.365241451812986,4.455080483937662,9,1648
0.27,0.75,1.5,90s,90,178.51471279412294,17.568844685677625,5.8562815618925415,9,2363
0.27,0.75,1.6,30s,30,168.57665894153175,10.372763883291729,3.457587961097243,9,888
0.27,0.75,1.6,60s,60,169.69633434511155,12.688889345489262,4.229629781829754,9,1682
0.27,0.75,1.6,90s,90,179.91679137273516,18.221506372681336,6.073835457560445,9,2427
0.27,0.75,1.7,30s,30,166.31113807261542,10.996789249590732,3.665596416530244,9,872
0.27,0.75,1.7,60s,60,169.81521695744766,13.131437791218898,4.377145930406299,9,1708
0.27,0.75,1.7,90s,90,177.41494300414385,16.32067783181488,5.440225943938294,9,2366
0.27,0.75,1.8,30s,30,167.17077330125593,9.894871238899716,3.298290412966572,9,877
0.27,0.75,1.8,60s,60,167.909155880977,13.996193218541302,4.665397739513767,9,1656
0.27,0.75,1.8,90s,90,177.34742296535563,16.66294151439285,5.554313838130949,9,2394
0.27,0.75,1.9,30s,30,165.91451999341044,10.02023403395131,3.3400780113171034,9,892
0.27,0.75,1.9,60s,60,168.65479395232472,14.610453518546414,4.8701511728488045,9,1651
0.27,0.75,1.9,90s,90,176.29087371747343,14.934113465563513,4.978037821854504,9,2393
0.27,0.75,2.0,30s,30,165.62410613578263,11.69979409525672,3.8999313650855734,9,891
0.27,0.75,2.0,60s,60,168.03908436798008,14.656163570290802,4.885387856763601,9,1694
0.27,0.75,2.0,90s,90,176.31976302200798,16.459492459457955,5.486497486485985,9,2345
0.27,0.76,1.0,30s,30,174.3529878288642,14.992161346928155,4.997387115642718,9,879
0.27,0.76,1.0,60s,60,170.11862747866283,12.797133596618757,4.265711198872919,9,1660
0.27,0.76,1.0,90s,90,180.944489234703,20.065333987258416,6.688444662419472,9,2287
0.27,0.76,1.1,30s,30,169.5882434483782,15.36082554138508,5.120275180461693,9,917
0.27,0.76,1.1,60s,60,170.57128118794424,12.427180163135764,4.1423933877119214,9,1693
0.27,0.76,1.1,90s,90,181.20080412147732,17.955496542887932,5.985165514295978,9,2379
0.27,0.76,1.2,30s,30,171.82380568872975,12.351663093469336,4.117221031156445,9,878
0.27,0.76,1.2,60s,60,170.6928374717957,12.944323469875501,4.3147744899585,9,1638
0.27,0.76,1.2,90s,90,180.65186401965818,17.055183472183792,5.685061157394597,9,2373
0.27,0.76,1.3,30s,30,168.6784838319199,13.364438122571904,4.454812707523968,9,870
0.27,0.76,1.3,60s,60,170.4730761047005,12.480821891965372,4.160273963988457,9,1670
0.27,0.76,1.3,90s,90,181.50695399459494,16.194925284176186,5.398308428058729,9,2376
0.27,0.76,1.4,30s,30,170.67671489589193,13.253592607966782,4.417864202655594,9,895
0.27,0.76,1.4,60s,60,170.0803798769654,14.040169175820944,4.680056391940314,9,1621
0.27,0.76,1.4,90s,90,182.07218856771937,20.083226785035265,6.694408928345088,9,2382
0.27,0.76,1.5,30s,30,169.51766341796505,10.211890883425193,3.403963627808398,9,872
0.27,0.76,1.5,60s,60,168.19219341901214,14.936611834614887,4.978870611538295,9,1656
0.27,0.76,1.5,90s,90,181.52858112430567,20.685775851645026,6.895258617215009,9,2400
0.27,0.76,1.6,30s,30,168.28993163296954,12.71405346859936,4.238017822866453,9,907
0.27,0.76,1.6,60s,60,169.60984800091063,15.358886228422117,5.119628742807373,9,1679
0.27,0.76,1.6,90s,90,179.51443398275038,16.182323710612618,5.394107903537539,9,2345
0.27,0.76,1.7,30s,30,169.02458487565045,8.383844659825545,2.794614886608515,9,871
0.27,0.76,1.7,60s,60,169.61012842787912,12.615262780553879,4.20508759351796,9,1629
0.27,0.76,1.7,90s,90,180.91875365648548,17.164010890543565,5.7213369635145215,9,2399
0.27,0.76,1.8,30s,30,169.5361107355038,10.536674519927258,3.5122248399757527,9,877
0.27,0.76,1.8,60s,60,168.7330261472181,13.066628699763838,4.3555428999212795,9,1601
0.27,0.76,1.8,90s,90,178.32883247280822,18.149546603408613,6.049848867802871,9,2364
0.27,0.76,1.9,30s,30,165.67741584504213,9.778306320567124,3.259435440189041,9,878
0.27,0.76,1.9,60s,60,167.99710712063026,14.25233694431788,4.750778981439294,9,1647
0.27,0.76,1.9,90s,90,177.33915710522245,15.94434119214266,5.314780397380887,9,2425
0.27,0.76,2.0,30s,30,164.98346823037195,9.718521812401024,3.2395072708003414,9,909
0.27,0.76,2.0,60s,60,167.78734481651188,13.468585774936749,4.489528591645583,9,1688
0.27,0.76,2.0,90s,90,178.15376895406592,15.816461857774943,5.272153952591648,9,2417
0.27,0.77,1.0,30s,30,171.9197334164361,13.886653628192953,4.628884542730984,9,916
0.27,0.77,1.0,60s,60,171.74421975954195,13.887102741547372,4.6290342471824575,9,1656
0.27,0.77,1.0,90s,90,183.92939452113657,18.353459505605286,6.117819835201762,9,2420
0.27,0.77,1.1,30s,30,172.1629529000235,13.320901849767518,4.440300616589172,9,886
0.27,0.77,1.1,60s,60,170.99220425377902,12.594579780139327,4.198193260046442,9,1659
0.27,0.77,1.1,90s,90,182.014258787404,15.652975831520543,5.217658610506848,9,2407
0.27,0.77,1.2,30s,30,172.6663242054525,15.990632184729277,5.330210728243093,9,906
0.27,0.77,1.2,60s,60,171.3976755470731,13.636001293957893,4.545333764652631,9,1631
0.27,0.77,1.2,90s,90,182.44427808088267,15.89334267213237,5.29778089071079,9,2371
0.27,0.77,1.3,30s,30,171.80825151530132,12.51334228627002,4.1711140954233406,9,900
0.27,0.77,1.3,60s,60,172.52587404052966,14.320219268360978,4.773406422786993,9,1644
0.27,0.77,1.3,90s,90,184.08024645624673,21.19575941011059,7.06525313670353,9,2353
0.27,0.77,1.4,30s,30,171.0655170373453,12.426351758887545,4.142117252962515,9,936
0.27,0.77,1.4,60s,60,170.587868859183,14.954375804170295,4.9847919347234315,9,1648
0.27,0.77,1.4,90s,90,181.24526705782466,16.68740726114056,5.562469087046853,9,2342
0.27,0.77,1.5,30s,30,170.86272199393684,9.396350213607867,3.132116737869289,9,854
0.27,0.77,1.5,60s,60,170.90357651873882,13.497717957384172,4.4992393191280575,9,1678
0.27,0.77,1.5,90s,90,182.7130808089229,17.747482411601386,5.915827470533795,9,2432
0.27,0.77,1.6,30s,30,171.4110107865428,9.993418134034647,3.331139378011549,9,872
0.27,0.77,1.6,60s,60,169.1934412042588,14.726330420368875,4.908776806789625,9,1609
0.27,0.77,1.6,90s,90,183.15023808725135,19.939885668189735,6.646628556063245,9,2369
0.27,0.77,1.7,30s,30,169.6730827388427,9.676689902012118,3.225563300670706,9,882
0.27,0.77,1.7,60s,60,170.03456032596387,14.66413704380448,4.88804568126816,9,1665
0.27,0.77,1.7,90s,90,181.7314687135373,19.5707460535908,6.5235820178636,9,2360
0.27,0.77,1.8,30s,30,170.1884038729152,8.496654551147888,2.8322181837159626,9,880
0.27,0.77,1.8,60s,60,170.32689493600225,14.529955192806064,4.8433183976020215,9,1663
0.27,0.77,1.8,90s,90,180.8922750858982,19.142958952363035,6.380986317454345,9,2351
0.27,0.77,1.9,30s,30,169.72848383799035,9.301603728752674,3.1005345762508916,9,911
0.27,0.77,1.9,60s,60,170.8076647280362,15.152962650601093,5.0509875502003645,9,1690
0.27,0.77,1.9,90s,90,178.81272931641027,15.264127277117494,5.088042425705831,9,2375
0.27,0.77,2.0,30s,30,167.79445864229578,8.273095011795544,2.757698337265181,9,911
0.27,0.77,2.0,60s,60,169.10145830007107,14.65274448620172,4.88424816206724,9,1686
0.27,0.77,2.0,90s,90,180.195512170293,17.98198784976093,5.99399594992031,9,2364
0.27,0.78,1.0,30s,30,171.20128703908188,11.94383296798664,3.9812776559955467,9,939
0.27,0.78,1.0,60s,60,172.54353950200635,13.834016113045623,4.611338704348541,9,1622
0.27,0.78,1.0,90s,90,182.9104875282176,16.971943340160596,5.657314446720199,9,2338
0.27,0.78,1.1,30s,30,171.2200369937497,12.21281020575367,4.070936735251223,9,914
0.27,0.78,1.1,60s,60,173.01823535755045,14.803435880756627,4.934478626918875,9,1656
0.27,0.78,1.1,90s,90,183.04950268937824,19.177567311888943,6.392522437296314,9,2306
0.27,0.78,1.2,30s,30,171.64611738493716,13.51450853571965,4.504836178573217,9,882
0.27,0.78,1.2,60s,60,170.74672964491623,15.989314459634642,5.329771486544881,9,1641
0.27,0.78,1.2,90s,90,184.5221166196269,21.02655542957928,7.00885180985976,9,2396
0.27,0.78,1.3,30s,30,171.08858126067693,13.387799466309014,4.462599822103004,9,882
0.27,0.78,1.3,60s,60,170.43123360188704,14.981821935200577,4.993940645066859,9,1658
0.27,0.78,1.3,90s,90,183.90049450684063,18.975576009679816,6.325192003226605,9,2408
0.27,0.78,1.4,30s,30,169.97598648233856,12.753482361404336,4.251160787134778,9,909
0.27,0.78,1.4,60s,60,170.69588103301814,15.901129637019165,5.300376545673055,9,1700
0.27,0.78,1.4,90s,90,184.58333061707336,21.27942525741392,7.093141752471307,9,2402
0.27,0.78,1.5,30s,30,172.3407438150508,11.901862887233868,3.967287629077956,9,922
0.27,0.78,1.5,60s,60,172.2385891674868,15.024496281734786,5.008165427244928,9,1638
0.27,0.78,1.5,90s,90,184.41217593660124,20.76764957193797,6.9225498573126565,9,2418
0.27,0.78,1.6,30s,30,169.39166858520306,12.179372917768312,4.059790972589437,9,903
0.27,0.78,1.6,60s,60,171.83712440115156,16.422837536896175,5.474279178965392,9,1744
0.27,0.78,1.6,90s,90,181.03707778392115,15.200490129189959,5.0668300430633195,9,2395
0.27,0.78,1.7,30s,30,171.00693637514405,10.038462059114632,3.3461540197048776,9,884
0.27,0.78,1.7,60s,60,170.95028518268845,13.225789396135529,4.408596465378509,9,1591
0.27,0.78,1.7,90s,90,182.47227800579893,18.438930373122574,6.1463101243741916,9,2377
0.27,0.78,1.8,30s,30,168.90730985436895,8.876215594789912,2.9587385315966372,9,874
0.27,0.78,1.8,60s,60,170.82909346143452,15.924292924973127,5.308097641657709,9,1659
0.27,0.78,1.8,90s,90,181.01182643094864,19.095643064737914,6.365214354912638,9,2408
0.27,0.78,1.9,30s,30,168.29132745380457,10.084952696572296,3.361650898857432,9,871
0.27,0.78,1.9,60s,60,170.7922113476199,15.76032903867845,5.2534430128928165,9,1685
0.27,0.78,1.9,90s,90,184.65802014400012,21.60921233042579,7.203070776808597,9,2411
0.27,0.78,2.0,30s,30,166.2909547629012,10.45320778238223,3.4844025941274097,9,900
0.27,0.78,2.0,60s,60,169.67882078628224,15.064376701226308,5.02145890040877,9,1684
0.27,0.78,2.0,90s,90,179.66979993143386,15.583733530582611,5.194577843527537,9,2384
0.27,0.79,1.0,30s,30,173.2320829223765,12.02309421563269,4.007698071877564,9,904
0.27,0.79,1.0,60s,60,172.2375627172807,15.246663437995588,5.082221145998529,9,1640
0.27,0.79,1.0,90s,90,185.42864472840836,17.855241354640437,5.951747118213479,9,2337
0.27,0.79,1.1,30s,30,170.33509285541834,11.330289941388868,3.7767633137962893,9,906
0.27,0.79,1.1,60s,60,174.11003518818734,15.12152505171951,5.0405083505731705,9,1661
0.27,0.79,1.1,90s,90,186.56999116638585,18.47310304933784,6.157701016445947,9,2378
0.27,0.79,1.2,30s,30,172.550219509534,11.43498277055433,3.81166092351811,9,933
0.27,0.79,1.2,60s,60,173.7866850771588,15.32537331078718,5.108457770262393,9,1633
0.27,0.79,1.2,90s,90,182.9152312719663,17.938124074571554,5.9793746915238515,9,2350
0.27,0.79,1.3,30s,30,173.29753255677016,13.866023998728076,4.6220079995760255,9,878
0.27,0.79,1.3,60s,60,172.91420274366513,15.18927857887022,5.063092859623406,9,1608
0.27,0.79,1.3,90s,90,185.12249921199137,16.550415237653112,5.516805079217704,9,2371
0.27,0.79,1.4,30s,30,173.78436673709402,11.156099143864969,3.7186997146216565,9,881
0.27,0.79,1.4,60s,60,171.88247094730625,13.618318077197841,4.539439359065947,9,1620
0.27,0.79,1.4,90s,90,186.09350633523988,17.03234869508921,5.677449565029736,9,2356
0.27,0.79,1.5,30s,30,173.21410470257945,12.315572285643624,4.105190761881208,9,895
0.27,0.79,1.5,60s,60,171.4727712286604,15.989378735735228,5.329792911911743,9,1643
0.27,0.79,1.5,90s,90,186.05215973584438,16.626450979936248,5.542150326645416,9,2326
0.27,0.79,1.6,30s,30,173.49413722217082,12.040334264401531,4.013444754800511,9,893
0.27,0.79,1.6,60s,60,173.10058492739708,16.50335485502749,5.501118285009163,9,1654
0.27,0.79,1.6,90s,90,187.23089694670787,19.6107331562648,6.536911052088267,9,2377
0.27,0.79,1.7,30s,30,169.57729471101345,9.719884710819162,3.239961570273054,9,857
0.27,0.79,1.7,60s,60,172.8964618034739,16.285321984231867,5.428440661410622,9,1672
0.27,0.79,1.7,90s,90,185.81528699739067,16.971493942631287,5.6571646475437625,9,2404
0.27,0.79,1.8,30s,30,169.29809065955902,10.73954925269838,3.57984975089946,9,867
0.27,0.79,1.8,60s,60,172.62401292974607,15.81328035431979,5.27109345143993,9,1617
0.27,0.79,1.8,90s,90,185.15774896903227,17.245854318955537,5.748618106318513,9,2330
0.27,0.79,1.9,30s,30,171.57709711444218,8.989635493274594,2.9965451644248646,9,877
0.27,0.79,1.9,60s,60,172.23946491863376,15.368450201690326,5.122816733896776,9,1626
0.27,0.79,1.9,90s,90,180.9160183573383,16.39631004439626,5.46543668146542,9,2361
0.27,0.79,2.0,30s,30,168.3475221280499,10.1234477341728,3.3744825780576,9,880
0.27,0.79,2.0,60s,60,173.11019063902918,15.429949373204934,5.143316457734978,9,1670
0.27,0.79,2.0,90s,90,181.47907211358395,17.164888553610837,5.721629517870279,9,2316
0.27,0.8,1.0,30s,30,176.1986630675767,14.972337309865512,4.990779103288504,9,885
0.27,0.8,1.0,60s,60,176.4603236040734,13.905857878846096,4.6352859596153655,9,1680
0.27,0.8,1.0,90s,90,187.30378327195456,15.397542493852377,5.132514164617459,9,2319
0.27,0.8,1.1,30s,30,173.6445517527144,10.866816147956515,3.622272049318838,9,885
0.27,0.8,1.1,60s,60,175.86400899438524,14.440457269965687,4.813485756655229,9,1653
0.27,0.8,1.1,90s,90,188.83680704932524,18.6068117830111,6.202270594337033,9,2310
0.27,0.8,1.2,30s,30,172.74040594722163,10.486840326139287,3.495613442046429,9,916
0.27,0.8,1.2,60s,60,175.45111638538657,15.538161974901826,5.1793873249672755,9,1621
0.27,0.8,1.2,90s,90,188.95794439793352,19.600508324158255,6.533502774719419,9,2355
0.27,0.8,1.3,30s,30,176.23508453047856,11.363479603209688,3.7878265344032296,9,889
0.27,0.8,1.3,60s,60,175.02788961009963,15.528498195271382,5.17616606509046,9,1685
0.27,0.8,1.3,90s,90,190.60023417961904,19.698016945687765,6.566005648562588,9,2313
0.27,0.8,1.4,30s,30,175.23335504875507,13.485688833879232,4.495229611293078,9,877
0.27,0.8,1.4,60s,60,173.30695438236205,15.20310033834137,5.067700112780456,9,1666
0.27,0.8,1.4,90s,90,190.77562339541882,20.49526865882008,6.831756219606693,9,2331
0.27,0.8,1.5,30s,30,175.9916205091609,10.678769739092171,3.559589913030724,9,862
0.27,0.8,1.5,60s,60,176.36224591402822,15.387063881252695,5.129021293750898,9,1654
0.27,0.8,1.5,90s,90,187.44727979899028,16.974595603533427,5.6581985345111425,9,2325
0.27,0.8,1.6,30s,30,174.4272929376701,8.724151578159486,2.9080505260531617,9,874
0.27,0.8,1.6,60s,60,175.5711787370025,16.265994949478465,5.421998316492822,9,1665
0.27,0.8,1.6,90s,90,187.6167512388064,19.20833736265106,6.402779120883687,9,2356
0.27,0.8,1.7,30s,30,171.2375075318804,10.99443668241878,3.6648122274729267,9,873
0.27,0.8,1.7,60s,60,178.85544771067214,16.876886925250123,5.625628975083374,9,1639
0.27,0.8,1.7,90s,90,188.2043716402862,20.392167226107542,6.797389075369181,9,2332
0.27,0.8,1.8,30s,30,171.8265776305774,6.598295110120905,2.199431703373635,9,841
0.27,0.8,1.8,60s,60,174.76159270326772,14.924967252323352,4.974989084107784,9,1664
0.27,0.8,1.8,90s,90,189.45733396995792,21.899632020134522,7.299877340044841,9,2309
0.27,0.8,1.9,30s,30,172.61055252606855,7.8293209272454325,2.6097736424151443,9,878
0.27,0.8,1.9,60s,60,173.67592180774957,14.57877202925541,4.8595906764184695,9,1653
0.27,0.8,1.9,90s,90,182.35897012467245,16.01587515773738,5.338625052579126,9,2417
0.27,0.8,2.0,30s,30,170.40961191921167,9.325473780610851,3.108491260203617,9,920
0.27,0.8,2.0,60s,60,174.49049859209663,15.526766467691587,5.175588822563863,9,1699
0.27,0.8,2.0,90s,90,184.5048034870257,19.496464641566625,6.498821547188875,9,2351
0.28,0.6,1.0,30s,30,153.3919582777198,13.187046384678753,4.395682128226251,9,918
0.28,0.6,1.0,60s,60,144.49538696172968,8.660617228837364,2.8868724096124545,9,1681
0.28,0.6,1.0,90s,90,147.3801494297366,12.617911391915317,4.205970463971773,9,2424
0.28,0.6,1.1,30s,30,150.26215035748191,11.244922413613033,3.748307471204344,9,943
0.28,0.6,1.1,60s,60,143.79507558391856,9.967156812939965,3.3223856043133217,9,1650
0.28,0.6,1.1,90s,90,147.9664675816606,12.682794315039864,4.227598105013288,9,2420
0.28,0.6,1.2,30s,30,150.65790439705063,9.513202970089218,3.171067656696406,9,900
0.28,0.6,1.2,60s,60,142.96575387705846,9.429934632168385,3.1433115440561283,9,1686
0.28,0.6,1.2,90s,90,148.7044635411535,13.936547846391559,4.645515948797186,9,2443
0.28,0.6,1.3,30s,30,150.78127272476502,9.683891960389044,3.227963986796348,9,906
0.28,0.6,1.3,60s,60,143.7677269233247,8.107555461672417,2.7025184872241392,9,1675
0.28,0.6,1.3,90s,90,148.96754415295644,16.187412854269994,5.3958042847566645,9,2364
0.28,0.6,1.4,30s,30,152.05488431559843,14.040998011371963,4.680332670457321,9,887
0.28,0.6,1.4,60s,60,143.77266533499227,9.311355370485158,3.1037851234950526,9,1695
