run_dir,rho_inflation_percentage,w_skip_degradation_factor,coverage_factor,30s_reading_speed,30s_skip_rate,30s_regression_rate,60s_reading_speed,60s_skip_rate,60s_regression_rate,90s_reading_speed,90s_skip_rate,90s_regression_rate,loss_type,loss_total,loss_reading_speed,loss_skip_rate,loss_regression_rate
simulation_data/rho_0.290__w_0.500__cov_0.20,0.29,0.5,0.2,229.11111111111111,0.16295444070872683,0.5886504516555022,199.33333333333334,0.06757774714250218,0.47786390202591833,189.25925925925924,0.03576810481296403,0.5049466423594788,sse,2668.0969302576395,2667.8243741633623,0.19287116334676893,0.07968493093059725
simulation_data/rho_0.230__w_0.960__cov_1.70,0.23,0.96,1.7,221.11111111111111,0.6417269720567604,0.36490588775473953,205.55555555555554,0.5941184620797223,0.576109120092682,192.07407407407408,0.5929288903320278,0.6826109640312842,sse,2669.355083470189,2669.1189492892627,0.2159544575277117,0.020179723398737394
simulation_data/rho_0.250__w_0.800__cov_2.00,0.25,0.8,2.0,224.66666666666666,0.4894954664673562,0.3052709070013382,203.66666666666666,0.4514687981514036,0.5257471328455784,190.2962962962963,0.4502524140436581,0.6447426443994304,sse,2670.953244008995,2670.902099526897,0.045702587099577585,0.0054418949987612795
simulation_data/rho_0.270__w_0.540__cov_2.30,0.27,0.54,2.3,224.22222222222223,0.18096923223428837,0.19478730307866265,203.33333333333334,0.13680306908734274,0.3860448015191153,191.33333333333331,0.07910793758896004,0.5324517312060101,sse,2672.8920320399657,2672.7321274575506,0.13251070531476628,0.027393877100140844
simulation_data/rho_0.250__w_0.960__cov_0.90,0.25,0.96,0.9,222.22222222222223,0.6319235726951784,0.5012567115944551,203.55555555555554,0.5964329214722658,0.5669220243097866,193.40740740740742,0.5979817591826789,0.6821866282638734,sse,2673.6843717924094,2673.419814124265,0.21530252151931467,0.04925514662494855
simulation_data/rho_0.250__w_0.920__cov_0.90,0.25,0.92,0.9,223.77777777777777,0.5758073537541074,0.4724687210443629,201.88888888888889,0.5658654236711933,0.5549010785497314,193.62962962962962,0.5661693323190016,0.6750658737328368,sse,2676.9557796015515,2676.760963554436,0.15843588094411326,0.03638016617153343
simulation_data/rho_0.270__w_0.800__cov_0.30,0.27,0.8,0.3,228.0,0.4784348986490342,0.5955099513852898,200.11111111111111,0.4536020408444674,0.5053352057165564,190.22222222222223,0.44896052607236037,0.6462212645362111,sse,2677.4257953200577,2677.3021004712996,0.04386528407380729,0.0798295646843619
simulation_data/rho_0.290__w_0.500__cov_1.70,0.29,0.5,1.7,229.55555555555554,0.16037964633333912,0.2432998448305424,195.11111111111111,0.07060935835458963,0.346214409069655,193.11111111111111,0.03994629562047482,0.5192619498318256,sse,2678.257653019357,2678.039218254601,0.19024542768069239,0.028189337074851547
simulation_data/rho_0.230__w_0.880__cov_0.00,0.23,0.88,0.0,224.44444444444446,0.5063093180775798,0.6889582378953405,199.44444444444446,0.5336436038855565,0.5564352031890604,195.40740740740742,0.5293799353363576,0.6748976141488172,sse,2678.3537931776787,2678.0986246042826,0.10561774083829595,0.14955083255781526
simulation_data/rho_0.250__w_0.840__cov_0.30,0.25,0.84,0.3,222.66666666666666,0.5094983823746013,0.5672545365870398,202.88888888888889,0.495171797714943,0.5227999588054827,193.77777777777777,0.5041561152830862,0.665167637709752,sse,2678.4639497285493,2678.31398929644,0.08117772116905292,0.06878271094076589
simulation_data/rho_0.230__w_0.840__cov_1.10,0.23,0.84,1.1,218.66666666666666,0.5340724351590516,0.3879467206072915,205.0,0.4969869654885862,0.5390979510882379,195.33333333333337,0.5002616428868288,0.662303477582608,sse,2678.471272207441,2678.371053532222,0.0866825081038766,0.013536167114791704
simulation_data/rho_0.250__w_1.000__cov_1.00,0.25,1.0,1.0,219.77777777777777,0.6649970272676529,0.434090023763768,206.44444444444446,0.6413529156006058,0.5871024913806802,192.5185185185185,0.6470465280878197,0.6898317711709375,sse,2679.4783780171288,2679.1539818356746,0.28952448729680313,0.034871694157605514
simulation_data/rho_0.230__w_0.960__cov_2.20,0.23,0.96,2.2,216.0,0.6397841342420056,0.3195161908462103,206.88888888888889,0.591098078751966,0.5823384502968082,195.40740740740742,0.5888140167406868,0.688354779739915,sse,2680.1829080344087,2679.951358290348,0.21104731939089422,0.0205024246695762
simulation_data/rho_0.290__w_0.620__cov_1.40,0.29,0.62,1.4,225.33333333333334,0.2918761173760567,0.3116146030226885,200.55555555555554,0.22224865454161424,0.4199153160439114,193.33333333333334,0.195910622834963,0.5784391627569453,sse,2681.193669384178,2681.1569696835986,0.03318302681968574,0.0035166737594326193
simulation_data/rho_0.270__w_0.700__cov_0.30,0.27,0.7,0.3,219.77777777777777,0.3892636273964031,0.5692105145821736,203.66666666666666,0.31924728420560844,0.4941793870633342,195.85185185185185,0.3225793108472478,0.617897986053252,sse,2681.2217208672846,2681.1583485087153,0.0001749704648531314,0.06319738810490187
simulation_data/rho_0.250__w_0.800__cov_0.50,0.25,0.8,0.5,224.0,0.47941226667453335,0.5191278540817856,199.77777777777777,0.45049830315192213,0.5035763461044478,195.62962962962965,0.4497877833244684,0.6525387299720393,sse,2681.811377065489,2681.7237246517375,0.04346208904023821,0.04419032471171145
simulation_data/rho_0.250__w_0.800__cov_2.30,0.25,0.8,2.3,219.77777777777777,0.5010089793284916,0.2221682357176863,205.55555555555554,0.4521139832682124,0.5298183715414496,193.7037037037037,0.44967654234979026,0.65146384524338,sse,2682.3363166888266,2682.2722892806205,0.048082286883640635,0.0159451213224178
simulation_data/rho_0.250__w_0.940__cov_0.90,0.25,0.94,0.9,221.33333333333334,0.6070588617616829,0.47008617823379883,209.22222222222223,0.5709737886180095,0.5716739519515989,186.44444444444446,0.5852913181221878,0.6665934406822106,sse,2682.543124829172,2682.3223720337405,0.18356014999767983,0.03719264543425101
simulation_data/rho_0.230__w_0.960__cov_2.00,0.23,0.96,2.0,216.88888888888889,0.6357906764633227,0.33099033531118993,206.22222222222223,0.5908534294928027,0.5802499765713711,195.55555555555554,0.5877062674073652,0.690497031337397,sse,2684.922342266664,2684.6933904991347,0.20833795315320436,0.02061381437618076
simulation_data/rho_0.250__w_0.680__cov_2.20,0.25,0.68,2.2,216.88888888888889,0.3552152988253241,0.22647937851282174,205.11111111111111,0.3023344855606541,0.47367243134646014,196.8148148148148,0.2934187977578885,0.6135394036751569,sse,2684.9967649066793,2684.9854771290175,0.0020565225288688995,0.009231255133183413
simulation_data/rho_0.230__w_0.860__cov_1.30,0.23,0.86,1.3,216.44444444444446,0.5446695064289909,0.35931253997480456,206.66666666666666,0.5144703752477086,0.552773192095603,195.40740740740742,0.5163421439887417,0.6682191888492148,sse,2685.553919034789,2685.4381307771205,0.10257752675819357,0.01321073091073871
simulation_data/rho_0.250__w_0.860__cov_1.50,0.25,0.86,1.5,223.33333333333334,0.5366120471175337,0.37777849723958473,201.66666666666666,0.5173746003483417,0.5443915886479729,194.5185185185185,0.5160778753021216,0.6679338175550331,sse,2685.7907947048925,2685.6758258253894,0.10119826216930228,0.01377061733330452
simulation_data/rho_0.250__w_0.740__cov_1.10,0.25,0.74,1.1,217.55555555555554,0.4271726405163908,0.3852763976952565,207.0,0.3944353726053976,0.510307246660275,194.07407407407408,0.3764279171522867,0.6297193993641288,sse,2686.7977653423286,2686.780123084975,0.01077396174205728,0.006868295611640414
simulation_data/rho_0.250__w_0.660__cov_1.50,0.25,0.66,1.5,215.77777777777777,0.33630143183552225,0.2839857944764836,208.66666666666666,0.27692878621018757,0.46922653996635294,193.4814814814815,0.26638074814863183,0.5996463005715393,sse,2688.648387594702,2688.639840614706,0.0071242747309985775,0.0014227052654876228
simulation_data/rho_0.230__w_0.880__cov_0.20,0.23,0.88,0.2,222.88888888888889,0.5301678373174008,0.619183796261092,205.77777777777777,0.5343716693336054,0.5504719747090387,190.14814814814815,0.5339758422148575,0.6657877506088187,sse,2692.6868677501943,2692.472334611858,0.11397847193372382,0.100554666402195
simulation_data/rho_0.250__w_0.860__cov_2.20,0.25,0.86,2.2,223.77777777777777,0.5461307362045807,0.29875126338236524,199.22222222222223,0.5187071028339933,0.5400452268549452,196.59259259259258,0.5057449555885519,0.6710192269727607,sse,2694.8795584177833,2694.7683723784453,0.10041040198784648,0.01077563735011566
simulation_data/rho_0.290__w_0.520__cov_0.20,0.29,0.52,0.2,227.77777777777777,0.17614015006305697,0.5818240900774774,194.0,0.09377151809116631,0.4875350070447444,196.51851851851853,0.050941617422678456,0.5306104501986677,sse,2695.0553495983972,2694.8167174341543,0.16622804708547811,0.07240411715796521
simulation_data/rho_0.270__w_0.600__cov_2.10,0.27,0.6,2.1,214.88888888888889,0.2693013708020847,0.1857042896804306,208.33333333333334,0.18817966306558578,0.4283733427487858,194.8148148148148,0.16390159974213703,0.5736067989087893,sse,2698.5759141981907,2698.500670176339,0.054559045995019866,0.020684975856654186
simulation_data/rho_0.250__w_0.620__cov_1.20,0.25,0.62,1.2,221.11111111111111,0.29543798239320634,0.3612569185748795,204.44444444444446,0.22108011133740121,0.4255345469902809,194.0,0.1991828515062742,0.5809918017655901,sse,2699.1675105430186,2699.1310352580663,0.03198062500253824,0.004494659950095905
simulation_data/rho_0.230__w_0.840__cov_0.80,0.23,0.84,0.8,211.55555555555554,0.5197937300769024,0.4516261606072637,205.77777777777777,0.4989665975697217,0.537420444834045,199.92592592592592,0.5027929576124818,0.6725514284279251,sse,2699.6185488145143,2699.5064251185054,0.08449657645675891,0.027627119552437712
simulation_data/rho_0.270__w_0.780__cov_0.90,0.27,0.78,0.9,225.55555555555554,0.4422109965969615,0.4603524183995298,200.55555555555554,0.4217448822318104,0.5016153289250442,193.40740740740742,0.41665553750957646,0.640759310002076,sse,2699.955712459364,2699.9092321136823,0.023671979849474806,0.02280836583261414
simulation_data/rho_0.250__w_0.660__cov_1.80,0.25,0.66,1.8,217.11111111111111,0.3390147033528425,0.2615180549303397,205.88888888888889,0.2764564752372259,0.46316086802353074,196.07407407407405,0.26277307266003574,0.6048971436759829,sse,2703.6013174981545,2703.590326863049,0.007200666511790657,0.003789968593356649
simulation_data/rho_0.270__w_0.760__cov_1.00,0.27,0.76,1.0,224.88888888888889,0.4432070140681535,0.4336671621085422,201.77777777777777,0.4082017255386168,0.5000692236390375,192.96296296296296,0.3942906056415953,0.6330688898700239,sse,2704.4893421630027,2704.4570919834964,0.017007516633635804,0.01524266287242115
simulation_data/rho_0.250__w_0.680__cov_1.30,0.25,0.68,1.3,220.66666666666666,0.3575629644470717,0.32864072382694887,203.44444444444446,0.3019595211504202,0.4645196631250193,195.7037037037037,0.29451397930464146,0.6111591134166673,sse,2707.5126947452536,2707.5101826530536,0.001868590011685423,0.0006435021883015386
simulation_data/rho_0.230__w_0.760__cov_0.40,0.23,0.76,0.4,218.0,0.43343599130226196,0.5450176371480995,205.44444444444446,0.40417987586301446,0.5055735504920142,195.92592592592592,0.3926013433650472,0.6429313404086117,sse,2709.0761814213324,2709.0068288498346,0.015151845968834699,0.0542007255286854
simulation_data/rho_0.230__w_0.740__cov_0.10,0.23,0.74,0.1,226.0,0.42182479795992517,0.6544307857897415,198.88888888888889,0.3799082227767495,0.5276545841543777,194.74074074074076,0.3646699767245978,0.6343514263138658,sse,2710.683688839707,2710.560185132107,0.007132767846282569,0.11637093975324544
simulation_data/rho_0.230__w_0.980__cov_0.80,0.23,0.98,0.8,220.44444444444446,0.6491374631588461,0.48800739902260953,205.44444444444446,0.6151862955697768,0.5768498700522611,193.7037037037037,0.6258028098026411,0.6900799937233238,sse,2711.9551540030334,2711.655887164221,0.2512644909963943,0.0480023478156007
simulation_data/rho_0.290__w_0.500__cov_1.20,0.29,0.5,1.2,228.0,0.16436510278472988,0.37498266600663455,196.55555555555554,0.06779709449614317,0.3457057475012889,194.51851851851853,0.04015958749846735,0.520926375657421,sse,2713.966660166375,2713.7516635678953,0.1897242415516677,0.02527235692804213
simulation_data/rho_0.270__w_0.560__cov_1.70,0.27,0.56,1.7,220.44444444444446,0.20418539741349678,0.25047794416882985,205.66666666666666,0.1506998844624633,0.3984236018571154,193.48148148148147,0.10896122266092734,0.5493546414704298,sse,2714.612474046164,2714.494337969203,0.10536929819818414,0.012766778763390565
simulation_data/rho_0.290__w_0.520__cov_1.90,0.29,0.52,1.9,221.33333333333334,0.17066513618490592,0.24305676615669228,205.88888888888889,0.10487733838211391,0.37423069736898334,192.2962962962963,0.05745842447403006,0.5260280512837063,sse,2716.6076581777534,2716.42658901926,0.16032704252436897,0.020742115968854807
simulation_data/rho_0.230__w_0.920__cov_1.20,0.23,0.92,1.2,216.66666666666666,0.593091928824674,0.3846330059375208,208.44444444444446,0.5592898223628406,0.5670516544914712,193.55555555555554,0.5655473846597343,0.6749974992441151,sse,2718.778385798285,2718.5974724353455,0.16161017123135368,0.01930319170851713
simulation_data/rho_0.230__w_0.920__cov_1.80,0.23,0.92,1.8,224.0,0.5952406216905722,0.350824456873989,204.11111111111111,0.5553961874195994,0.5624999532249233,191.55555555555554,0.553721249530976,0.6744840090678638,sse,2720.300233261467,2720.13030216697,0.15474940145505797,0.015181693042570912
simulation_data/rho_0.250__w_0.700__cov_2.30,0.25,0.7,2.3,217.55555555555554,0.3859173273693755,0.223132460438157,202.44444444444446,0.32424708998307816,0.47789937293044815,199.62962962962965,0.32157789435162526,0.6240224390160446,sse,2727.7709659994357,2727.7603579574475,0.00017244461795313983,0.010435597370357739
simulation_data/rho_0.290__w_0.560__cov_1.40,0.29,0.56,1.4,222.0,0.20871981110441135,0.3042305337886868,206.77777777777777,0.15016869732552313,0.40047464117187287,190.59259259259258,0.11084622646655232,0.5409630095644102,sse,2730.500672953226,2730.388907428698,0.10311334963740976,0.008652174889723014
simulation_data/rho_0.230__w_0.960__cov_1.30,0.23,0.96,1.3,216.22222222222223,0.6418709269915288,0.34983012602574026,209.0,0.5896589995644362,0.5798783933872108,193.40740740740742,0.599636043811253,0.6827539928849913,sse,2730.6685749285452,2730.4312779690626,0.21746363409849837,0.019833325383599887
simulation_data/rho_0.250__w_0.800__cov_2.20,0.25,0.8,2.2,214.66666666666666,0.49972890876082676,0.2615011666922129,204.77777777777777,0.4520337188790225,0.5280612802182507,199.48148148148147,0.44848460670787077,0.6592417668655065,sse,2730.787263384485,2730.7291821076606,0.04745321597715736,0.010628060847105408
simulation_data/rho_0.250__w_0.580__cov_0.10,0.25,0.58,0.1,221.11111111111111,0.251912463361661,0.6039841943642059,200.77777777777777,0.15685099068599698,0.4985018743058871,198.29629629629628,0.13628945366026624,0.5662197337582084,sse,2730.8647180603693,2730.705524868475,0.07737917513837522,0.08181401675573499
simulation_data/rho_0.250__w_0.860__cov_1.00,0.25,0.86,1.0,224.88888888888889,0.5274266699593455,0.41325376003278724,205.11111111111111,0.5258533585624361,0.5471074702850343,189.25925925925927,0.5178540285693445,0.658286248170899,sse,2730.95758003804,2730.8367198423757,0.1027373050266259,0.01812289063706056
simulation_data/rho_0.290__w_0.500__cov_0.10,0.29,0.5,0.1,226.22222222222223,0.16043995411123724,0.6106896577003555,199.66666666666666,0.06261229176981054,0.49904106259652065,194.07407407407405,0.03630043528016188,0.5177826885505882,sse,2731.061575423976,2730.7748320796827,0.19629612834534807,0.09044721594837213
simulation_data/rho_0.250__w_0.940__cov_1.70,0.25,0.94,1.7,222.66666666666666,0.6143145770435156,0.3641017370951727,203.66666666666666,0.5675741357214027,0.5656154953742917,193.85185185185185,0.5739710264673477,0.6789615031406642,sse,2732.094851049475,2731.898409280904,0.178952931115411,0.01748883745567614
simulation_data/rho_0.230__w_0.960__cov_1.90,0.23,0.96,1.9,218.0,0.6443259408062935,0.33596756405731376,207.66666666666666,0.5933117476887456,0.5813496005337483,193.62962962962965,0.5881420122997346,0.6867882646740094,sse,2732.52621808624,2732.291827751968,0.21413662517429055,0.020253709098182693
simulation_data/rho_0.270__w_0.580__cov_0.20,0.27,0.58,0.2,225.55555555555554,0.2476397454450177,0.5993203692180801,201.33333333333334,0.1552825235922085,0.4906407490909232,193.1851851851852,0.13546974432877987,0.5534080972759345,sse,2733.718382729252,2733.5592643413593,0.07940408255226053,0.07971430534083104
simulation_data/rho_0.270__w_0.620__cov_0.00,0.27,0.62,0.0,227.11111111111111,0.2999243875345213,0.6903761240548104,197.66666666666666,0.2123125106640287,0.5272495020807623,194.96296296296296,0.19409467014364254,0.5825476039475094,sse,2734.00128383206,2733.8272604882036,0.03414595899754592,0.13987738485859852
simulation_data/rho_0.250__w_0.880__cov_2.10,0.25,0.88,2.1,217.33333333333334,0.5561610695648272,0.3182777090151726,206.44444444444446,0.528391092647958,0.5633604751225756,195.77777777777774,0.5251724888978326,0.6753096964330991,sse,2735.4957936305163,2735.365815649471,0.1154688841257285,0.014509096919602144
simulation_data/rho_0.250__w_0.780__cov_1.70,0.25,0.78,1.7,216.66666666666666,0.46172876924854656,0.30471720161145965,204.11111111111111,0.4207987208249433,0.5150934617725462,198.81481481481484,0.41515923974437846,0.6487358148630907,sse,2735.5501541221,2735.519666797747,0.02550390072968834,0.004983423623727881
simulation_data/rho_0.250__w_0.660__cov_0.80,0.25,0.66,0.8,224.22222222222223,0.3278311963792835,0.4497448650300331,202.33333333333334,0.27680279640701844,0.45564354054730605,193.7037037037037,0.2651488854385829,0.5996429050939942,sse,2736.20361567334,2736.1779330195995,0.008262971181931946,0.017419682558420503
